x,y,z
285933,72234,6
285905,72219,6
285876,72213,6
285847,72215,6
285824,72225,6
285798,72218,6
285774,72225,6
285760,72234,6
285738,72249,6
285713,72267,6
285691,72285,6
285667,72306,6
285645,72325,6
285631,72338,6
285635,72351,6
285616,72322,5
285601,72307,5
285830,72152,6
285853,72154,6
285864,72137,6
285870,72123,6
286489,71478,5
286560,71467,5
286597,71452,5
286632,71446,5
286672,71440,5
286704,71434,5
287912,69918,6
285679,71781,5
285665,71781,5
287252,70795,5
287243,70841,5
287222,70802,6
287210,70777,6
287198,70751,6
287197,70722,6
287201,70695,6
287204,70671,6
287171,70647,5
287173,70612,5
287152,70628,5
287127,70639,5
287142,70652,5
287121,70671,5
287098,70708,6
287070,70704,6
287239,70518,5
287277,70527,5
287315,70534,5
287362,70552,5
285076,71839,5
285047,71862,5
285011,71887,5
284981,71913,5
284960,71937,5
287949,70134,5
285579,71419,5
285539,71040,5
285518,71065,5
285498,71076,5
285487,71080,5
288044,69722,5
288041,69698,5
288042,69673,5
285923,70947,5
286008,70860,5
286272,71307,5
286289,71281,5
286300,71251,5
286310,71221,5
286316,71187,5
286321,71123,6
286617,71353,6
286652,71357,6
286679,71368,6
286715,71383,4
286737,71393,5
286740,71394,5
286740,71402,5
286744,71395,5
286748,71396,5
286745,71403,5
286748,71404,5
286751,71397,5
286754,71398,5
286754,71405,5
286757,71405,5
286759,71398,5
286764,71398,5
286765,71406,5
286768,71404,5
286768,71399,5
286772,71398,5
286773,71404,5
286776,71403,5
286776,71398,5
286783,71403,5
286780,71397,5
286785,71396,5
286788,71403,5
286791,71403,5
286791,71396,5
286796,71395,5
286816,71396,5
286870,71422,5
286868,71451,5
286860,71481,5
286842,71516,6
286882,71515,5
286910,71515,6
286608,71379,5
286573,71385,5
286536,71391,5
287300,70813,5
287307,70847,5
287328,70875,5
287339,70906,5
287359,70930,5
287387,70951,5
287428,70959,5
287458,70972,5
287488,70971,5
287521,70971,5
287553,70994,5
287582,71021,5
287609,71041,5
287635,71060,5
287765,71308,6
287783,70962,5
287768,70991,5
287733,71022,5
287729,71044,5
287707,71068,5
287683,71090,5
287693,70151,5
287667,70189,5
287797,70200,6
287767,70173,6
287746,70144,6
287721,70118,6
287687,70094,6
287667,70068,6
287628,70042,5
287592,70031,6
287555,70032,5
287485,70079,5
285382,71399,6
285395,71439,6
285400,71514,5
285463,71535,5
284871,71710,6
284857,71748,5
284908,71732,5
284914,71706,6
284912,71672,6
284579,71750,5
284590,71714,5
284612,71710,5
284648,71686,5
284691,71676,5
284732,71676,5
284812,71686,5
284845,71694,5
287661,70784,5
287669,70852,5
287636,70808,5
287615,70841,5
287645,70881,5
287596,70871,5
287374,70429,6
287396,70451,5
287413,70471,5
287433,70458,5
287490,70400,5
287516,70381,5
287523,70351,5
286205,71618,6
286176,71617,5
286131,71588,5
286579,71565,6
285711,72035,5
285709,71992,5
285686,71989,5
285662,71966,5
285651,71941,5
285623,71935,5
285666,71944,5
285689,71942,5
285710,71940,5
285738,71939,5
285771,71952,5
285790,71948,5
285821,71952,5
285855,71958,5
285890,71960,5
285908,71963,5
285929,71938,5
285790,71948,5
285978,71942,5
285999,71943,5
286077,71239,5
286030,71259,6
286011,71638,5
286095,71628,5
286161,71730,5
286158,71775,5
286156,71810,5
286147,71856,5
286046,71858,5
286018,71861,5
285941,71856,5
285914,71847,5
285868,71836,5
285834,71854,6
285805,71870,5
285766,71875,5
287482,70653,5
287517,70656,5
287557,70658,5
287593,70654,5
287706,70659,5
284050,71740,5
284076,71728,5
284176,71707,5
286818,69741,5
286832,69704,6
286839,69683,5
286844,69665,5
286803,69767,5
286800,69793,5
286778,69826,5
286760,69852,5
286758,69877,6
286783,69863,5
287343,70528,5
287345,70499,5
287357,70436,5
287352,70397,6
287361,70365,5
287366,70335,5
287373,70306,5
287374,70276,5
287389,70250,5
286231,70688,5
286202,70685,5
286161,70671,5
286129,70659,5
286091,70640,5
286060,70646,5
286023,70644,5
285985,70642,5
285880,70536,6
285908,70513,6
285759,70510,5
285676,70451,5
286320,70911,5
286295,70923,5
286252,70946,5
286210,70928,5
286176,70939,5
286144,70952,5
285452,71360,5
285442,71365,6
285475,71364,5
285534,71386,5
286513,71520,5
286543,71506,5
286574,71511,5
286601,71498,5
285669,71119,5
285683,71097,5
285684,71073,5
285700,71044,5
285702,71014,5
285714,70986,5
285713,70961,5
285698,70936,5
285675,70924,5
285649,70923,5
285632,70899,5
287592,70144,5
287426,69908,5
287397,69950,5
287388,69995,5
287362,70042,5
287359,70074,5
287391,70063,6
287421,70091,5
287443,70097,5
287464,70118,5
287499,70143,5
287533,70160,5
287560,70189,5
287593,70206,5
287612,70231,5
287623,70258,5
287358,70582,6
287331,70584,6
287300,70588,6
287271,70593,6
287282,70598,6
286434,71325,5
286462,71329,5
286443,71294,5
286409,71299,5
286435,71258,5
285317,70930,5
285301,70952,6
285265,71001,5
285211,71207,5
285198,71248,5
284864,71992,5
284842,71987,5
284843,71974,5
284858,71951,5
284881,71933,5
287940,71184,5
285702,72073,5
285711,72088,5
285733,72094,5
285760,72098,5
285793,72090,5
285809,72091,5
285808,72111,5
285844,72102,5
285873,72110,5
287930,70435,5
287985,70482,5
288021,70512,5
288057,70506,5
288088,70515,5
288164,70516,5
288183,70487,5
288174,70463,6
286714,71405,5
286720,71430,5
286736,71479,5
286744,71504,5
286750,71533,5
286757,71555,5
286779,71629,5
286574,71638,5
286656,71664,5
286688,71671,5
287505,70744,5
287534,70753,5
287578,70761,5
287513,70789,6
287530,70808,6
284404,71661,5
284409,71642,5
284427,71675,5
284399,71696,5
284390,71716,5
284362,71711,5
284345,71692,5
284366,71701,5
287904,70760,5
287896,70786,5
287863,70815,5
287918,70861,5
287845,70850,5
287820,70867,5
287797,70906,5
285654,72039,5
285657,72050,5
285635,72052,5
285610,72057,5
285593,72059,5
285911,71103,5
285913,71070,5
285927,71037,6
285926,71008,5
285948,70983,6
285982,70975,5
286005,70948,6
285970,70925,6
288087,70209,6
288118,70258,5
288147,70264,5
288177,70257,5
288211,70262,5
288264,70375,5
288270,70448,5
288262,70486,5
288276,70518,5
288274,70546,5
288261,70570,5
288240,70586,5
288201,70593,5
288164,70580,5
288126,70589,5
288095,70576,5
288061,70584,5
288027,70571,5
287972,70569,5
287909,70599,5
286600,70430,5
286580,70411,5
286555,70387,5
286564,70355,5
286588,70333,5
286622,70323,5
286649,70337,5
286662,70349,5
285476,71349,5
285489,71320,5
285469,71321,5
286112,71378,5
285362,71671,6
285384,71699,6
285412,71727,5
285443,71753,5
285368,71687,6
285500,71803,5
285500,71030,5
285482,71052,5
285456,71073,5
285676,71556,5
285684,71529,5
285691,71497,5
285653,71474,6
285701,71464,5
285707,71438,5
286874,70230,5
286881,70301,5
284903,72091,6
284946,72124,6
287561,71542,5
287533,71561,5
287491,71567,5
287531,71592,5
288021,69802,5
287661,71135,5
287694,71145,5
287735,71133,5
287765,71142,5
287800,71144,5
287837,71166,5
287857,71185,5
287861,71206,5
287884,71234,5
287895,71266,5
287903,71299,5
286055,70881,5
286046,70894,5
286062,70910,5
286087,70905,5
286109,70920,5
286097,70932,5
286072,70919,5
286052,70924,5
285362,70887,6
285336,70865,5
285332,70815,5
286020,70719,6
286036,70731,6
286070,70726,6
286080,70728,5
285234,71252,5
285214,71227,5
285178,71235,5
285146,71237,5
287867,70766,5
287841,70739,5
287841,70706,5
287792,70709,5
287759,70709,5
287724,70711,6
284691,71364,5
284720,71332,5
284683,71294,5
255226,48514,5
255243,48505,5
255263,48500,5
255281,48485,5
255283,48468,5
255147,48208,5
255205,48114,5
255240,48079,5
255298,48080,5
255331,48099,5
255362,48129,5
255382,48139,5
255451,48176,5
255541,48192,5
255214,48054,5
255155,48050,5
255122,48051,5
255060,48058,5
254631,48113,5
254599,48111,5
254567,48110,5
254526,48116,5
254500,48120,5
254467,48124,5
254437,48129,5
254410,48133,5
254375,48138,5
254339,48143,5
254076,48578,5
253975,48486,5
253937,48309,5
253933,48177,5
253964,48070,5
255148,48298,5
255182,48291,5
255191,48349,5
255061,47969,5
255102,47977,5
255010,47960,5
254980,47961,5
254928,47958,5
254872,47955,5
254847,47938,5
254829,47953,5
254800,47942,5
254767,47915,5
254734,47893,5
254683,47880,5
254658,47875,5
254617,47868,5
254587,47862,5
254540,47860,5
254919,48273,5
254893,48295,5
254882,48325,5
254868,48292,5
254839,48279,5
254800,48271,5
254737,48242,5
254718,48221,5
254675,48230,5
254641,48220,5
254605,48231,5
254574,48222,5
254544,48223,5
253994,48023,5
254045,48003,5
254081,47994,6
254124,48008,5
254220,48032,5
254275,48027,5
254329,48016,5
254388,47993,5
254430,47979,5
254535,47972,5
254688,48007,5
254790,48059,5
254884,48107,5
254910,48084,5
254950,48064,5
255053,48130,5
255099,48228,5
255249,48057,5
255203,48036,5
255166,48013,5
255130,47991,5
308899,89787,6
308889,89856,6
308850,89936,6
308830,89981,6
308800,90028,6
308717,90029,6
308667,90026,6
308625,90012,6
308361,89917,6
308322,89909,6
308231,89887,6
308191,89878,6
308123,89871,6
308043,89865,6
307830,89192,5
307855,89198,5
307853,89227,5
307847,89258,5
307868,89236,5
308604,89784,5
308597,89822,5
307637,89585,6
307649,89614,6
307646,89663,6
307605,89694,6
307635,89735,5
307684,89756,5
307719,89775,5
307257,89574,6
307329,89601,5
307413,89612,6
307464,89625,5
307514,89645,5
307556,89660,6
307601,89654,5
307692,89676,6
307735,89680,6
307783,89685,8
307828,89695,6
307873,89703,6
307918,89713,6
307970,89725,8
307995,89744,6
308018,89764,6
308381,89686,6
308399,89658,6
308404,89630,6
308438,89640,6
308549,89873,6
308573,89891,6
308603,89890,6
308633,89908,6
307801,89154,5
307778,89162,5
307884,89436,6
307868,89406,6
307851,89375,6
307829,89331,6
307803,89288,6
307806,89265,6
307814,89137,6
308607,89875,5
308673,89866,6
308554,89701,5
308633,89541,6
308672,89530,6
308700,89562,6
308715,89535,6
308751,89543,6
308772,89578,6
308764,89543,5
308752,89508,5
308740,89488,5
308730,89462,6
308552,89508,6
308556,89473,6
308563,89919,5
308570,89955,5
308596,89965,5
307725,89751,5
307748,89709,6
308509,89910,6
308487,89889,6
308446,89888,6
308439,89918,5
308420,89875,6
308400,89887,6
308389,89857,6
308354,89866,6
308315,89867,6
308315,89843,6
308282,89865,6
308250,89862,6
308257,89837,6
307792,89317,6
307797,89373,6
307788,89435,6
307717,89264,6
307768,89283,6
308592,89538,6
308555,89534,6
308518,89528,6
308479,89529,6
308474,89491,6
308494,89764,6
308495,89797,6
308518,89829,6
308517,89862,6
308517,89883,6
308805,89697,5
308819,89633,6
308813,89661,5
308852,89667,5
307725,89647,5
308948,89755,5
308953,89732,5
308959,89702,5
308966,89673,5
308973,89645,5
308944,89632,5
308918,89633,5
308901,89603,5
308905,89581,5
308930,89573,5
308891,89555,5
308895,89528,5
308923,89525,5
307765,89519,5
307762,89493,5
308643,89720,6
308640,89682,6
308635,89642,6
308631,89603,6
308626,89566,6
308611,89545,6
308611,89516,6
308600,89490,6
308596,89470,6
308588,89440,6
308878,89546,5
308853,89551,5
308634,89503,6
308698,89493,6
308031,89759,6
308033,89731,6
307996,89708,6
307994,89673,5
307991,89643,5
307985,89612,5
307976,89584,5
307957,89553,5
307935,89522,5
288015,98995,6
287976,98999,6
288071,98010,5
288106,98039,5
288156,98033,5
288167,98072,5
288096,98938,5
288262,99030,6
290041,96763,6
290074,96804,6
290106,96918,6
290095,97000,6
290098,97052,6
290092,97161,6
290080,97268,6
290077,97309,6
290066,97415,6
290073,97567,6
290076,97627,6
290052,97761,6
290047,97852,6
288369,97598,6
288369,97554,6
287984,98055,6
287983,98090,6
287976,98134,6
287988,98170,6
287994,98208,6
288006,98251,6
288020,98296,6
288034,98340,6
288046,98381,6
288056,98419,6
288064,98458,6
288077,98504,6
288086,98545,6
288078,98595,6
288072,98637,6
288070,98678,6
288071,98722,6
288075,98768,6
288089,98800,6
288106,98829,6
288064,98866,6
288022,98885,6
288033,98967,6
287981,97951,6
287957,97900,6
287926,97861,6
287910,97839,6
287881,97793,6
287853,97749,8
287800,97717,6
287753,97685,6
287723,97674,6
287708,97640,6
287688,97605,6
287940,97863,6
287966,97847,6
287997,97860,6
288015,97884,6
241191,112206,5
241168,112220,5
241150,112262,5
252740,127196,6
252739,127202,6
253405,129497,6
253380,129478,6
253362,129447,6
253352,129416,6
253350,129375,6
253348,129347,6
276326,125251,6
283731,113857,6
271264,56442,5
273517,129729,5
273520,129769,5
273538,129808,5
273557,129823,5
273591,129832,5
274174,129733,5
274165,129802,5
274123,129792,5
274092,129796,5
274092,129836,5
274134,129849,5
274164,129860,5
273763,129831,5
273804,129824,5
273836,129818,5
273870,129814,5
273918,129795,5
273953,129780,5
274003,129756,6
274050,129734,5
274099,129723,5
274146,129719,5
274199,129725,5
274230,129754,5
274267,129778,5
274304,129809,5
274347,129842,5
274377,129873,5
274413,129911,5
274436,129930,5
274460,129960,5
274500,129997,5
274537,130025,5
274589,130056,5
273545,129707,5
273567,129744,5
273598,129765,5
273626,129786,5
273664,129816,5
273693,129832,5
273722,129845,5
273976,129825,5
274032,129839,5
273451,129712,6
273442,129750,5
273414,129751,5
273377,129754,5
273449,129788,5
273418,129818,5
273399,129832,5
273380,129830,5
273362,129842,5
273337,129844,5
273431,129847,5
273439,129883,5
273410,129893,5
273378,129895,5
273348,129913,5
273669,132194,5
273704,132182,5
273745,132199,5
273531,129632,5
273298,129679,5
273374,129667,6
273340,129670,5
273397,129673,5
273426,129673,5
273451,129667,5
273495,129673,5
273526,129678,5
273621,129849,5
273610,129866,5
273631,129876,5
273639,129861,5
273675,129859,5
273688,129882,5
273712,129859,5
273574,129904,5
266640,101811,6
266673,101811,5
266708,101801,5
266728,101766,5
266744,101749,5
266729,101723,5
266076,101760,5
266085,101731,5
266091,101701,5
266081,101667,5
266215,101389,5
266312,101420,5
266283,101428,5
266260,101413,5
266236,101411,5
266209,101395,5
266392,101595,6
266365,101563,6
266355,101523,6
266345,101481,6
266286,101407,5
266296,101393,5
266489,102031,6
266492,102064,6
266492,102103,6
266453,102112,6
266504,102135,6
266543,102150,6
266362,101570,5
266350,101593,5
266346,101623,5
266317,101620,5
266288,101622,5
266273,101639,5
266318,101656,5
266335,101595,5
266311,101590,5
266292,101597,5
266307,101577,5
266316,101560,5
266499,101793,6
266533,101799,6
266545,101819,6
266587,101830,6
266624,101847,6
266673,101852,6
266713,101868,6
266799,101909,6
266892,101940,6
266414,101691,5
266434,101695,6
266472,101678,6
266512,101652,6
266533,101635,6
266565,101615,6
266599,101596,6
266656,101557,6
266684,101556,6
266711,101550,6
266748,101532,6
266836,101514,6
266050,101754,5
266340,101757,5
266327,101774,6
266298,101773,6
266252,101778,6
266216,101779,6
266191,101781,6
266147,101776,6
266114,101780,6
266077,101780,6
266032,101776,5
265989,101772,5
266008,101724,6
265949,101762,6
265903,101761,6
265863,101757,6
265821,101748,6
265775,101739,6
265734,101726,6
265699,101709,6
265668,101694,6
265613,101673,6
265587,101658,5
265558,101635,6
265516,101600,6
265479,101572,6
265437,101539,6
265386,101525,8
265324,101521,8
266250,101679,5
266213,101671,5
266177,101673,5
266155,101695,5
266125,101707,5
266144,101651,5
266052,101662,5
266480,101358,5
266471,101374,5
266469,101386,5
266483,101387,5
266469,101403,5
266483,101403,5
266483,101419,5
266474,101445,6
266471,101476,6
266460,101515,6
266447,101548,6
266435,101579,6
266421,101615,5
266415,101629,6
266406,101650,6
266393,101675,6
266426,101767,6
266401,101757,6
266443,101784,6
266461,101780,6
266358,101410,5
266395,101405,5
266431,101401,5
266460,101402,5
266370,101803,6
266379,101774,6
266393,101838,5
266416,101868,5
266437,101898,5
266457,101925,5
266468,101956,5
266471,101982,5
266475,102018,5
266459,102044,5
266434,102087,5
266365,102166,5
265589,101682,5
265567,101692,6
265531,101704,6
265494,101708,5
265454,101715,5
265408,101724,5
265381,101748,6
265361,101776,6
265337,101811,6
265323,101834,6
265707,101788,5
265728,101820,5
265753,101845,5
265733,101873,5
265720,101758,5
265756,101767,5
265789,101784,5
244985,129134,5
244996,129150,5
245340,128824,5
245331,128797,5
245336,128772,5
245316,128776,5
245290,128772,5
245270,128787,5
245250,128791,5
245250,128818,5
244930,129674,5
244896,129667,5
244874,129648,5
244834,129665,5
244817,129691,5
244775,128808,5
244759,128784,5
244761,128766,5
244785,128817,6
244764,128825,6
244740,128835,6
244707,128854,5
244673,128859,6
244645,128862,5
244608,128865,6
244572,128856,6
244530,128859,5
244489,128847,5
244448,128859,6
244414,128849,6
244367,128860,6
244332,128847,5
244289,128844,6
244245,128859,6
244199,128853,6
244157,128865,5
244109,128860,6
244063,128873,6
244016,128870,6
243991,128883,5
243950,128890,6
243919,128886,6
243877,128893,6
243831,128883,6
243797,128890,6
243756,128882,6
243718,128858,5
243688,128849,5
243651,128847,5
243609,128850,5
243567,128852,5
243509,128850,6
243480,128862,6
243437,128860,6
243392,128852,6
243340,128866,6
243296,128853,5
243270,128831,6
245185,128980,6
245190,128949,6
245196,128921,5
245224,128898,5
245238,128869,5
245265,128851,5
245282,128829,5
245312,128837,5
245338,128842,5
245366,128839,5
245386,128843,5
245408,128855,5
245430,128860,5
245437,128868,5
245463,128861,5
245463,128875,5
245456,128892,5
245471,128849,5
245479,128821,5
245490,128870,5
244653,129637,5
244628,129666,5
245002,128868,6
245070,128920,6
245077,128957,6
245076,128999,6
245078,129037,6
245076,129063,6
244992,129234,5
245015,129226,5
244345,129003,5
244829,128740,6
244798,128707,6
244766,128680,6
244733,128666,6
244695,128629,6
244656,128614,6
244623,128610,6
244595,128612,6
244573,128611,6
244953,128646,5
244986,128642,5
245016,128649,5
245041,128672,5
245038,128702,5
245066,128711,5
245080,128701,5
245097,128672,5
245109,128653,5
245112,128628,5
245113,128598,5
245122,128634,5
245152,128617,5
245185,128606,5
245219,128597,5
245252,128589,5
244588,128642,5
244616,128667,5
244636,128700,6
244651,128725,6
244671,128763,5
244689,128790,5
244695,128825,5
244959,129047,5
245000,129057,5
245042,129064,5
245075,129064,5
245112,129063,6
245152,129062,5
244543,128603,6
244497,128597,5
244450,128589,5
244413,128552,5
244321,128514,5
244277,128508,5
245377,128862,5
245381,128887,5
245357,128887,5
245330,128888,5
245300,128887,5
245216,129173,5
245212,129221,5
245207,129258,5
245208,129305,5
245240,129311,5
245280,129241,5
245280,129278,5
245268,129316,5
245300,129312,5
245339,129274,5
245331,129297,5
245329,129324,5
244838,129383,6
244827,129410,5
244921,129169,5
244934,129212,5
244963,129227,6
244979,129257,5
244989,129249,5
245004,129283,5
245049,129314,5
245034,129305,6
245079,129323,5
245099,129341,6
245098,129364,6
245118,129387,6
245130,129410,5
245143,129439,5
245161,129466,5
245162,129483,5
245189,129514,6
245219,129537,5
245250,129584,5
245303,129650,6
245439,129803,6
245497,129888,6
245033,128425,6
245138,128398,6
245239,128387,5
245323,128371,5
244720,129636,5
244714,129611,5
244702,129587,5
244925,128823,5
244943,128800,5
244994,129662,5
245024,129677,5
244875,128886,5
244857,128868,5
244861,128889,5
244872,128899,5
244860,128901,5
244863,128922,5
244838,128871,5
244842,128884,5
244793,128915,5
244832,128905,5
244813,128920,5
244786,128930,5
244800,128952,5
244804,128970,5
244784,128965,5
244835,128860,5
245041,128769,6
244995,129639,5
244974,129628,5
245455,129107,5
245462,129136,5
245464,129156,6
245441,129163,5
245410,129166,6
245380,129171,5
244923,127827,5
244946,127830,6
244944,127829,6
244967,127873,5
244991,127879,5
245022,127881,5
245042,127870,5
245057,127848,5
245066,127841,5
245089,127852,5
245106,127870,5
245133,127865,5
245161,127856,5
245185,127850,5
245215,127840,5
245141,127847,5
245201,127823,5
245056,127822,5
245049,127795,5
245037,127774,5
245055,127761,5
245073,127762,5
245101,127752,5
245120,127771,5
245111,127792,5
245062,127733,5
245071,127713,5
245093,127707,5
245049,127707,5
245028,127705,5
245010,127723,5
244992,127715,5
244976,127722,5
245245,127834,5
245271,127831,5
245071,129098,6
245455,129296,5
245423,129291,5
245410,129290,5
245408,129311,5
245387,129326,5
245357,129318,5
245404,129344,5
245416,129334,5
245437,129330,5
245462,129345,5
245389,129354,5
245385,129377,5
245359,129372,5
245328,129374,5
245302,129385,5
245294,129367,5
245277,129374,5
245259,129366,5
245250,129356,5
245246,129379,5
245223,129391,5
245187,129385,5
245174,129373,5
245150,129348,5
245160,129336,5
245148,129316,5
245150,129299,5
245151,129366,5
245130,129344,5
245165,129385,5
245159,129412,5
245162,129438,5
245309,129397,5
245311,129414,5
245306,129424,5
245330,129422,5
245356,129435,5
245355,129457,5
245353,129480,5
245328,129491,5
245309,129491,5
245303,129516,5
245305,129543,5
245294,129563,5
245282,129548,5
245263,129553,5
245245,129529,5
245232,129515,5
245216,129505,5
245191,129498,5
245240,129486,5
245256,129461,5
245265,129436,5
245270,129421,5
245268,129472,5
245286,129482,5
245301,129466,5
245317,129444,5
245398,128825,5
245396,128808,5
245425,128811,5
245447,128807,5
245478,128805,5
245487,128788,5
245489,128762,5
245480,128742,5
245452,128743,5
245435,128741,5
245404,128749,5
245388,128752,5
245395,128778,5
245385,128799,5
245033,129650,5
245028,129626,5
245060,129609,5
245073,129595,5
244896,128859,6
244932,128857,6
244972,128874,6
244685,129614,5
244659,129599,5
245168,129554,5
245177,129586,5
245012,128104,6
245043,128092,5
245061,128096,5
245074,128084,5
245096,128093,5
245134,128090,5
245184,128088,6
245230,128080,6
245273,128086,5
245318,128082,5
245366,128081,5
245417,128075,5
245462,128088,5
245495,128106,5
245549,128120,5
245538,128153,5
245563,128204,5
244654,128998,5
244654,128971,5
244657,128945,5
244667,128960,5
244693,128960,5
244709,128946,5
244722,128927,5
244737,128911,5
244720,128909,5
244953,129262,6
244925,129278,6
244903,129301,5
244894,129336,6
244875,129364,6
244904,129376,5
244934,129387,5
244869,129391,6
244913,129395,6
244957,129409,6
245003,129424,6
244999,129406,5
245002,129383,5
245056,129399,5
245024,129354,6
245055,129357,5
245069,129375,5
245023,129333,5
244989,129332,5
244960,129325,5
245099,129092,5
245129,129099,5
245231,129162,6
245198,129153,6
245168,129144,6
245132,129127,6
245111,129143,5
245092,129143,5
245073,129150,6
245055,129138,6
245026,129137,6
244996,129132,6
244956,129124,6
244784,128828,6
245116,129363,5
245120,129339,5
245122,129332,5
245131,129319,5
245131,129299,5
245109,129298,5
245018,129273,5
245052,129268,6
245082,129266,6
245091,129292,5
245084,129239,5
245085,129209,5
245089,129175,6
245055,129165,6
244684,129387,5
244655,129375,5
244617,129377,5
244592,129365,5
244550,129367,5
244526,129358,5
244517,129391,5
244501,129418,5
244537,129434,5
244546,129457,5
244521,129483,5
244515,129516,5
244541,129502,5
244581,129500,5
244614,129505,5
244622,129477,5
244641,129445,5
244604,129431,5
244643,129409,5
244891,129174,5
244852,129196,5
244817,129219,5
244782,129242,5
244748,129269,5
244707,129299,5
244712,129336,5
244705,129382,5
244697,129428,5
244683,129471,5
244662,129516,5
244640,129564,5
244619,129581,6
244620,129609,6
244600,129653,6
244578,129704,6
244553,129749,6
244527,129789,6
244879,129326,5
244848,129323,6
244849,129303,5
244820,129307,5
244867,129585,5
244862,129614,5
244988,129684,5
244973,129656,5
244950,129644,5
244926,129624,5
244896,129608,5
244927,129594,5
244948,129569,5
244920,129553,5
244888,129547,5
244537,128635,5
244501,128634,5
244475,128653,5
244440,128652,5
244914,129207,5
244900,129231,5
244719,129110,5
244688,129114,5
244679,129312,5
244647,129315,5
244605,129316,5
244566,129310,5
244528,129302,5
244621,128589,5
244614,128565,5
244623,128550,5
244608,128535,5
244737,129710,5
244751,129689,5
244790,129692,5
244685,129688,5
244732,129743,5
244713,129697,5
244727,129673,5
244703,129666,5
244676,129650,5
245210,129063,5
245242,129064,5
245269,129069,5
245298,129078,5
245326,129093,5
245364,129094,5
245395,129091,5
245426,129076,5
245462,129071,5
245492,129068,5
245545,129074,5
245583,129060,6
244768,129475,6
244782,129440,6
244812,129450,6
244823,129477,5
244846,129460,5
244862,129499,5
244887,129472,6
244898,129435,6
244918,129473,5
244962,129490,5
244987,129508,5
245044,127994,5
245036,127976,5
244994,127973,5
245058,127963,5
245049,127947,5
245253,128837,5
245223,128828,5
245191,128839,5
245179,128822,5
245186,128793,5
250701,99056,6
250668,99036,5
250642,99046,6
250603,99061,8
250584,99065,6
250524,99067,6
250486,99070,6
250464,99091,6
250427,99106,6
250378,99119,6
250348,99103,5
250328,99100,6
250295,99085,6
250253,99072,6
250234,99032,6
250232,98990,6
250231,98954,6
250227,98919,6
250222,98865,5
250265,99220,6
250308,99177,5
250373,99155,5
250429,99147,6
250420,99198,6
250473,99152,5
250176,98845,6
250160,98799,6
250339,99171,5
250156,99050,5
250154,99076,5
250314,99159,5
254613,47294,5
254874,47755,5
254929,47794,5
255057,47816,5
255267,47854,5
254956,47762,5
254953,47663,5
254933,47648,5
254880,47583,5
254851,47551,5
254832,47530,5
254815,47504,5
254781,47485,5
254788,47515,6
254811,47570,5
254840,47598,5
254858,47653,5
254873,47784,5
254727,47762,5
254768,47620,5
254764,47594,5
254770,47539,5
255481,48108,5
255468,48086,5
255379,47943,5
255350,47905,5
255322,47869,5
255291,47856,5
255174,47786,5
255141,47775,5
255023,47721,5
254992,47681,5
254957,47614,5
254939,47579,5
254928,47547,5
254921,47502,5
254744,47443,5
254701,47413,5
254664,47366,5
254634,47311,5
254635,47386,5
254658,47415,5
254692,47445,5
254708,47471,5
254721,47501,5
271274,108253,6
271239,108392,6
271579,108151,6
271525,108146,6
271495,108136,6
271430,108143,6
271395,108137,6
271348,108137,6
271322,108146,6
271300,108190,6
271268,108205,6
271219,108206,6
271186,108200,6
271138,108194,6
271115,108188,6
271078,108189,6
290924,121270,6
291043,121313,6
290953,121303,6
290990,121324,6
291036,121337,5
291092,121356,6
291136,121374,6
284842,70208,5
284842,70244,5
284849,70280,5
284837,70275,5
284842,70302,5
284821,70306,5
284814,70327,5
284781,70324,5
284740,70318,5
284719,70326,5
284661,70355,5
284633,70351,5
284641,70342,5
284647,70321,5
284659,70297,5
284658,70271,5
284661,70246,5
284661,70231,5
284649,70224,5
284956,70440,5
284977,70429,5
284861,70288,5
284887,70300,5
284913,70313,5
284908,70325,5
284926,70359,5
284935,70383,5
284981,70351,5
284956,70384,5
284929,70426,5
284944,70450,5
284928,70470,5
285072,70200,5
285101,70211,5
285129,70241,5
285139,70270,5
285147,70302,5
285154,70324,5
285161,70354,5
285162,70374,5
285158,70413,5
285142,70444,5
285140,70481,6
285151,70510,6
285126,70478,5
285134,70520,5
284880,69879,5
284890,69852,5
284922,69850,5
284952,69866,5
284985,69846,5
284993,69821,5
284978,69786,5
284954,69773,5
284776,70306,5
284752,70296,5
284734,70270,5
284723,70224,5
284693,70195,5
284765,69764,5
284775,69750,5
284734,69744,5
284915,70408,5
284897,70394,5
284883,70432,5
285057,70260,5
285014,70084,5
284976,70090,5
285010,70117,5
285035,70160,5
285041,70187,5
285052,70212,5
285049,70241,6
285041,70257,6
285041,70289,6
285028,70314,6
285021,70348,6
285026,70382,6
285023,70432,6
285005,70443,6
285006,70471,6
284980,70469,6
284982,70489,6
284953,70481,6
284957,70497,6
284905,70479,6
284859,70471,6
284819,70449,6
284780,70438,6
284752,70440,6
284757,69891,5
284763,69850,5
284798,69877,5
284785,69842,5
284826,69846,5
284759,69822,5
284799,69803,5
284757,69795,5
284731,69786,6
284725,69814,5
284640,70364,5
284639,70398,5
284663,70409,5
284701,70403,5
284850,70135,5
284833,70120,5
284860,70069,6
284867,70098,5
287082,73397,5
287041,73381,5
284904,70205,5
284919,70225,5
284944,70255,5
284973,70286,5
284997,70503,5
284986,70521,5
285012,70519,5
285036,70524,5
285031,70500,5
285042,70487,5
285064,70482,5
285078,70514,5
285024,70255,5
